HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"30,30,30,30,30,30",0.001,3000,0.0783018,1,7.4436,0,7.4436
"30,30,30,30,30,30",0.001,3000,0.0783018,2,7.04327,0,7.04327
"30,30,30,30,30,30",0.001,3000,0.0783018,3,6.70417,0,6.70417
"30,30,30,30,30,30",0.001,3000,0.0783018,4,6.30495,0,6.30495
"30,30,30,30,30,30",0.001,3000,0.0783018,5,5.73819,0,5.73819
"30,30,30,30,30,30",0.001,3000,0.0783018,6,4.84402,0,4.84402
"30,30,30,30,30,30",0.001,3000,0.0783018,7,3.51081,0,3.51081
"30,30,30,30,30,30",0.001,3000,0.0783018,8,2.23273,0,2.23273
"30,30,30,30,30,30",0.001,3000,0.0783018,9,1.68575,0,1.68575
"30,30,30,30,30,30",0.001,3000,0.0783018,10,1.31427,0,1.31427
"30,30,30,30,30,30",0.001,3000,0.0783018,11,1.04877,0,1.04877
"30,30,30,30,30,30",0.001,3000,0.0783018,12,0.915543,0,0.915543
"30,30,30,30,30,30",0.001,3000,0.0783018,13,0.751997,0,0.751997
"30,30,30,30,30,30",0.001,3000,0.0783018,14,0.710964,0,0.710964
"30,30,30,30,30,30",0.001,3000,0.0783018,15,0.543965,0,0.543965
"30,30,30,30,30,30",0.001,3000,0.0783018,16,0.498813,0,0.498813
"30,30,30,30,30,30",0.001,3000,0.0783018,17,0.429776,0,0.429776
"30,30,30,30,30,30",0.001,3000,0.0783018,18,0.401332,0,0.401332
"30,30,30,30,30,30",0.001,3000,0.0783018,19,0.371118,0,0.371118
"30,30,30,30,30,30",0.001,3000,0.0783018,20,0.353407,0,0.353407
"30,30,30,30,30,30",0.001,3000,0.0783018,21,0.33667,0,0.33667
"30,30,30,30,30,30",0.001,3000,0.0783018,22,0.324157,0,0.324157
"30,30,30,30,30,30",0.001,3000,0.0783018,23,0.312558,0,0.312558
"30,30,30,30,30,30",0.001,3000,0.0783018,24,0.302659,0,0.302659
"30,30,30,30,30,30",0.001,3000,0.0783018,25,0.29341,0,0.29341
"30,30,30,30,30,30",0.001,3000,0.0783018,26,0.28501,0,0.28501
"30,30,30,30,30,30",0.001,3000,0.0783018,27,0.277076,0,0.277076
"30,30,30,30,30,30",0.001,3000,0.0783018,28,0.269656,0,0.269656
"30,30,30,30,30,30",0.001,3000,0.0783018,29,0.262581,0,0.262581
"30,30,30,30,30,30",0.001,3000,0.0783018,30,0.255859,0,0.255859
"30,30,30,30,30,30",0.001,3000,0.0783018,31,0.249401,0,0.249401
"30,30,30,30,30,30",0.001,3000,0.0783018,32,0.243203,0,0.243203
"30,30,30,30,30,30",0.001,3000,0.0783018,33,0.237211,0,0.237211
"30,30,30,30,30,30",0.001,3000,0.0783018,34,0.231422,0,0.231422
"30,30,30,30,30,30",0.001,3000,0.0783018,35,0.225798,0,0.225798
"30,30,30,30,30,30",0.001,3000,0.0783018,36,0.220335,0,0.220335
"30,30,30,30,30,30",0.001,3000,0.0783018,37,0.215008,0,0.215008
"30,30,30,30,30,30",0.001,3000,0.0783018,38,0.209815,0,0.209815
"30,30,30,30,30,30",0.001,3000,0.0783018,39,0.204734,0,0.204734
"30,30,30,30,30,30",0.001,3000,0.0783018,40,0.199768,0,0.199768
"30,30,30,30,30,30",0.001,3000,0.0783018,41,0.1949,0,0.1949
"30,30,30,30,30,30",0.001,3000,0.0783018,42,0.190133,0,0.190133
"30,30,30,30,30,30",0.001,3000,0.0783018,43,0.185453,0,0.185453
"30,30,30,30,30,30",0.001,3000,0.0783018,44,0.180871,0,0.180871
"30,30,30,30,30,30",0.001,3000,0.0783018,45,0.176371,0,0.176371
"30,30,30,30,30,30",0.001,3000,0.0783018,46,0.171972,0,0.171972
"30,30,30,30,30,30",0.001,3000,0.0783018,47,0.16766,0,0.16766
"30,30,30,30,30,30",0.001,3000,0.0783018,48,0.16347,0,0.16347
"30,30,30,30,30,30",0.001,3000,0.0783018,49,0.159386,0,0.159386
"30,30,30,30,30,30",0.001,3000,0.0783018,50,0.155484,0,0.155484
"30,30,30,30,30,30",0.001,3000,0.0783018,51,0.151743,0,0.151743
"30,30,30,30,30,30",0.001,3000,0.0783018,52,0.148357,0,0.148357
"30,30,30,30,30,30",0.001,3000,0.0783018,53,0.145283,0,0.145283
"30,30,30,30,30,30",0.001,3000,0.0783018,54,0.143098,0,0.143098
"30,30,30,30,30,30",0.001,3000,0.0783018,55,0.141514,0,0.141514
"30,30,30,30,30,30",0.001,3000,0.0783018,56,0.142355,0,0.142355
"30,30,30,30,30,30",0.001,3000,0.0783018,57,0.143485,0,0.143485
"30,30,30,30,30,30",0.001,3000,0.0783018,58,0.150822,0,0.150822
"30,30,30,30,30,30",0.001,3000,0.0783018,59,0.153319,0,0.153319
"30,30,30,30,30,30",0.001,3000,0.0783018,60,0.168365,0,0.168365
"30,30,30,30,30,30",0.001,3000,0.0783018,61,0.161208,0,0.161208
"30,30,30,30,30,30",0.001,3000,0.0783018,62,0.173526,0,0.173526
"30,30,30,30,30,30",0.001,3000,0.0783018,63,0.151509,0,0.151509
"30,30,30,30,30,30",0.001,3000,0.0783018,64,0.153194,0,0.153194
"30,30,30,30,30,30",0.001,3000,0.0783018,65,0.132987,0,0.132987
"30,30,30,30,30,30",0.001,3000,0.0783018,66,0.129637,0,0.129637
"30,30,30,30,30,30",0.001,3000,0.0783018,67,0.117661,0,0.117661
"30,30,30,30,30,30",0.001,3000,0.0783018,68,0.11392,0,0.11392
"30,30,30,30,30,30",0.001,3000,0.0783018,69,0.107275,0,0.107275
"30,30,30,30,30,30",0.001,3000,0.0783018,70,0.10425,0,0.10425
"30,30,30,30,30,30",0.001,3000,0.0783018,71,0.100243,0,0.100243
"30,30,30,30,30,30",0.001,3000,0.0783018,72,0.097889,0,0.097889
"30,30,30,30,30,30",0.001,3000,0.0783018,73,0.0951782,0,0.0951782
"30,30,30,30,30,30",0.001,3000,0.0783018,74,0.0933044,0,0.0933044
"30,30,30,30,30,30",0.001,3000,0.0783018,75,0.0912896,0,0.0912896
"30,30,30,30,30,30",0.001,3000,0.0783018,76,0.0897607,0,0.0897607
"30,30,30,30,30,30",0.001,3000,0.0783018,77,0.088171,0,0.088171
"30,30,30,30,30,30",0.001,3000,0.0783018,78,0.0869073,0,0.0869073
"30,30,30,30,30,30",0.001,3000,0.0783018,79,0.0856135,0,0.0856135
"30,30,30,30,30,30",0.001,3000,0.0783018,80,0.0845712,0,0.0845712
"30,30,30,30,30,30",0.001,3000,0.0783018,81,0.0835083,0,0.0835083
"30,30,30,30,30,30",0.001,3000,0.0783018,82,0.0826669,0,0.0826669
"30,30,30,30,30,30",0.001,3000,0.0783018,83,0.0818031,0,0.0818031
"30,30,30,30,30,30",0.001,3000,0.0783018,84,0.0811625,0,0.0811625
"30,30,30,30,30,30",0.001,3000,0.0783018,85,0.0804889,0,0.0804889
"30,30,30,30,30,30",0.001,3000,0.0783018,86,0.080075,0,0.080075
"30,30,30,30,30,30",0.001,3000,0.0783018,87,0.0796058,0,0.0796058
"30,30,30,30,30,30",0.001,3000,0.0783018,88,0.0794861,0,0.0794861
"30,30,30,30,30,30",0.001,3000,0.0783018,89,0.0792643,0,0.0792643
