HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"20,20,20,20,20,20",0.0001,3000,0.0783018,1,7.84205,0,7.84205
"20,20,20,20,20,20",0.0001,3000,0.0783018,2,7.80851,0,7.80851
"20,20,20,20,20,20",0.0001,3000,0.0783018,3,7.78489,0,7.78489
"20,20,20,20,20,20",0.0001,3000,0.0783018,4,7.76558,0,7.76558
"20,20,20,20,20,20",0.0001,3000,0.0783018,5,7.74879,0,7.74879
"20,20,20,20,20,20",0.0001,3000,0.0783018,6,7.73371,0,7.73371
"20,20,20,20,20,20",0.0001,3000,0.0783018,7,7.71986,0,7.71986
"20,20,20,20,20,20",0.0001,3000,0.0783018,8,7.70698,0,7.70698
"20,20,20,20,20,20",0.0001,3000,0.0783018,9,7.69486,0,7.69486
"20,20,20,20,20,20",0.0001,3000,0.0783018,10,7.68337,0,7.68337
"20,20,20,20,20,20",0.0001,3000,0.0783018,11,7.67241,0,7.67241
"20,20,20,20,20,20",0.0001,3000,0.0783018,12,7.6619,0,7.6619
"20,20,20,20,20,20",0.0001,3000,0.0783018,13,7.65179,0,7.65179
"20,20,20,20,20,20",0.0001,3000,0.0783018,14,7.64202,0,7.64202
"20,20,20,20,20,20",0.0001,3000,0.0783018,15,7.63255,0,7.63255
"20,20,20,20,20,20",0.0001,3000,0.0783018,16,7.62335,0,7.62335
"20,20,20,20,20,20",0.0001,3000,0.0783018,17,7.6144,0,7.6144
"20,20,20,20,20,20",0.0001,3000,0.0783018,18,7.60566,0,7.60566
"20,20,20,20,20,20",0.0001,3000,0.0783018,19,7.59713,0,7.59713
"20,20,20,20,20,20",0.0001,3000,0.0783018,20,7.58878,0,7.58878
"20,20,20,20,20,20",0.0001,3000,0.0783018,21,7.58059,0,7.58059
"20,20,20,20,20,20",0.0001,3000,0.0783018,22,7.57256,0,7.57256
"20,20,20,20,20,20",0.0001,3000,0.0783018,23,7.56467,0,7.56467
"20,20,20,20,20,20",0.0001,3000,0.0783018,24,7.55691,0,7.55691
"20,20,20,20,20,20",0.0001,3000,0.0783018,25,7.54927,0,7.54927
"20,20,20,20,20,20",0.0001,3000,0.0783018,26,7.54175,0,7.54175
"20,20,20,20,20,20",0.0001,3000,0.0783018,27,7.53433,0,7.53433
"20,20,20,20,20,20",0.0001,3000,0.0783018,28,7.527,0,7.527
"20,20,20,20,20,20",0.0001,3000,0.0783018,29,7.51977,0,7.51977
"20,20,20,20,20,20",0.0001,3000,0.0783018,30,7.51263,0,7.51263
"20,20,20,20,20,20",0.0001,3000,0.0783018,31,7.50556,0,7.50556
"20,20,20,20,20,20",0.0001,3000,0.0783018,32,7.49857,0,7.49857
"20,20,20,20,20,20",0.0001,3000,0.0783018,33,7.49165,0,7.49165
"20,20,20,20,20,20",0.0001,3000,0.0783018,34,7.4848,0,7.4848
"20,20,20,20,20,20",0.0001,3000,0.0783018,35,7.47801,0,7.47801
"20,20,20,20,20,20",0.0001,3000,0.0783018,36,7.47128,0,7.47128
"20,20,20,20,20,20",0.0001,3000,0.0783018,37,7.4646,0,7.4646
"20,20,20,20,20,20",0.0001,3000,0.0783018,38,7.45798,0,7.45798
"20,20,20,20,20,20",0.0001,3000,0.0783018,39,7.45141,0,7.45141
"20,20,20,20,20,20",0.0001,3000,0.0783018,40,7.44489,0,7.44489
"20,20,20,20,20,20",0.0001,3000,0.0783018,41,7.43841,0,7.43841
"20,20,20,20,20,20",0.0001,3000,0.0783018,42,7.43198,0,7.43198
"20,20,20,20,20,20",0.0001,3000,0.0783018,43,7.42558,0,7.42558
"20,20,20,20,20,20",0.0001,3000,0.0783018,44,7.41923,0,7.41923
"20,20,20,20,20,20",0.0001,3000,0.0783018,45,7.41291,0,7.41291
"20,20,20,20,20,20",0.0001,3000,0.0783018,46,7.40662,0,7.40662
"20,20,20,20,20,20",0.0001,3000,0.0783018,47,7.40037,0,7.40037
"20,20,20,20,20,20",0.0001,3000,0.0783018,48,7.39415,0,7.39415
"20,20,20,20,20,20",0.0001,3000,0.0783018,49,7.38796,0,7.38796
"20,20,20,20,20,20",0.0001,3000,0.0783018,50,7.3818,0,7.3818
"20,20,20,20,20,20",0.0001,3000,0.0783018,51,7.37567,0,7.37567
"20,20,20,20,20,20",0.0001,3000,0.0783018,52,7.36956,0,7.36956
"20,20,20,20,20,20",0.0001,3000,0.0783018,53,7.36347,0,7.36347
"20,20,20,20,20,20",0.0001,3000,0.0783018,54,7.35741,0,7.35741
"20,20,20,20,20,20",0.0001,3000,0.0783018,55,7.35137,0,7.35137
"20,20,20,20,20,20",0.0001,3000,0.0783018,56,7.34535,0,7.34535
"20,20,20,20,20,20",0.0001,3000,0.0783018,57,7.33935,0,7.33935
"20,20,20,20,20,20",0.0001,3000,0.0783018,58,7.33337,0,7.33337
"20,20,20,20,20,20",0.0001,3000,0.0783018,59,7.32741,0,7.32741
"20,20,20,20,20,20",0.0001,3000,0.0783018,60,7.32146,0,7.32146
"20,20,20,20,20,20",0.0001,3000,0.0783018,61,7.31553,0,7.31553
"20,20,20,20,20,20",0.0001,3000,0.0783018,62,7.30962,0,7.30962
"20,20,20,20,20,20",0.0001,3000,0.0783018,63,7.30372,0,7.30372
"20,20,20,20,20,20",0.0001,3000,0.0783018,64,7.29783,0,7.29783
"20,20,20,20,20,20",0.0001,3000,0.0783018,65,7.29195,0,7.29195
"20,20,20,20,20,20",0.0001,3000,0.0783018,66,7.28609,0,7.28609
"20,20,20,20,20,20",0.0001,3000,0.0783018,67,7.28024,0,7.28024
"20,20,20,20,20,20",0.0001,3000,0.0783018,68,7.27439,0,7.27439
"20,20,20,20,20,20",0.0001,3000,0.0783018,69,7.26856,0,7.26856
"20,20,20,20,20,20",0.0001,3000,0.0783018,70,7.26273,0,7.26273
"20,20,20,20,20,20",0.0001,3000,0.0783018,71,7.25692,0,7.25692
"20,20,20,20,20,20",0.0001,3000,0.0783018,72,7.25111,0,7.25111
"20,20,20,20,20,20",0.0001,3000,0.0783018,73,7.24531,0,7.24531
"20,20,20,20,20,20",0.0001,3000,0.0783018,74,7.23951,0,7.23951
"20,20,20,20,20,20",0.0001,3000,0.0783018,75,7.23372,0,7.23372
"20,20,20,20,20,20",0.0001,3000,0.0783018,76,7.22793,0,7.22793
"20,20,20,20,20,20",0.0001,3000,0.0783018,77,7.22215,0,7.22215
"20,20,20,20,20,20",0.0001,3000,0.0783018,78,7.21637,0,7.21637
"20,20,20,20,20,20",0.0001,3000,0.0783018,79,7.2106,0,7.2106
"20,20,20,20,20,20",0.0001,3000,0.0783018,80,7.20482,0,7.20482
"20,20,20,20,20,20",0.0001,3000,0.0783018,81,7.19905,0,7.19905
"20,20,20,20,20,20",0.0001,3000,0.0783018,82,7.19328,0,7.19328
"20,20,20,20,20,20",0.0001,3000,0.0783018,83,7.18752,0,7.18752
