HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"10,10,10,10,10,10",0.001,3000,0.0783018,1,8.28834,0,8.28834
"10,10,10,10,10,10",0.001,3000,0.0783018,2,8.12196,0,8.12196
"10,10,10,10,10,10",0.001,3000,0.0783018,3,8.00954,0,8.00954
"10,10,10,10,10,10",0.001,3000,0.0783018,4,7.91521,0,7.91521
"10,10,10,10,10,10",0.001,3000,0.0783018,5,7.82872,0,7.82872
"10,10,10,10,10,10",0.001,3000,0.0783018,6,7.74497,0,7.74497
"10,10,10,10,10,10",0.001,3000,0.0783018,7,7.6605,0,7.6605
"10,10,10,10,10,10",0.001,3000,0.0783018,8,7.572,0,7.572
"10,10,10,10,10,10",0.001,3000,0.0783018,9,7.47565,0,7.47565
"10,10,10,10,10,10",0.001,3000,0.0783018,10,7.36678,0,7.36678
"10,10,10,10,10,10",0.001,3000,0.0783018,11,7.23957,0,7.23957
"10,10,10,10,10,10",0.001,3000,0.0783018,12,7.08676,0,7.08676
"10,10,10,10,10,10",0.001,3000,0.0783018,13,6.89935,0,6.89935
"10,10,10,10,10,10",0.001,3000,0.0783018,14,6.66605,0,6.66605
"10,10,10,10,10,10",0.001,3000,0.0783018,15,6.37358,0,6.37358
"10,10,10,10,10,10",0.001,3000,0.0783018,16,6.00836,0,6.00836
"10,10,10,10,10,10",0.001,3000,0.0783018,17,5.56052,0,5.56052
"10,10,10,10,10,10",0.001,3000,0.0783018,18,5.03022,0,5.03022
"10,10,10,10,10,10",0.001,3000,0.0783018,19,4.43384,0,4.43384
"10,10,10,10,10,10",0.001,3000,0.0783018,20,3.80502,0,3.80502
"10,10,10,10,10,10",0.001,3000,0.0783018,21,3.18774,0,3.18774
"10,10,10,10,10,10",0.001,3000,0.0783018,22,2.62495,0,2.62495
"10,10,10,10,10,10",0.001,3000,0.0783018,23,2.14923,0,2.14923
"10,10,10,10,10,10",0.001,3000,0.0783018,24,1.77674,0,1.77674
"10,10,10,10,10,10",0.001,3000,0.0783018,25,1.50564,0,1.50564
"10,10,10,10,10,10",0.001,3000,0.0783018,26,1.32297,0,1.32297
"10,10,10,10,10,10",0.001,3000,0.0783018,27,1.20551,0,1.20551
"10,10,10,10,10,10",0.001,3000,0.0783018,28,1.12923,0,1.12923
"10,10,10,10,10,10",0.001,3000,0.0783018,29,1.07623,0,1.07623
"10,10,10,10,10,10",0.001,3000,0.0783018,30,1.03773,0,1.03773
