HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"10,10,10,10",0.001,3000,0.0783018,1,6.70853,0,6.70853
"10,10,10,10",0.001,3000,0.0783018,2,6.48938,0,6.48938
"10,10,10,10",0.001,3000,0.0783018,3,6.3213,0,6.3213
"10,10,10,10",0.001,3000,0.0783018,4,6.16991,0,6.16991
"10,10,10,10",0.001,3000,0.0783018,5,6.02556,0,6.02556
"10,10,10,10",0.001,3000,0.0783018,6,5.88326,0,5.88326
"10,10,10,10",0.001,3000,0.0783018,7,5.7397,0,5.7397
"10,10,10,10",0.001,3000,0.0783018,8,5.59252,0,5.59252
"10,10,10,10",0.001,3000,0.0783018,9,5.44004,0,5.44004
"10,10,10,10",0.001,3000,0.0783018,10,5.28116,0,5.28116
"10,10,10,10",0.001,3000,0.0783018,11,5.11517,0,5.11517
"10,10,10,10",0.001,3000,0.0783018,12,4.94164,0,4.94164
"10,10,10,10",0.001,3000,0.0783018,13,4.76037,0,4.76037
"10,10,10,10",0.001,3000,0.0783018,14,4.57145,0,4.57145
"10,10,10,10",0.001,3000,0.0783018,15,4.3752,0,4.3752
"10,10,10,10",0.001,3000,0.0783018,16,4.17219,0,4.17219
"10,10,10,10",0.001,3000,0.0783018,17,3.96335,0,3.96335
"10,10,10,10",0.001,3000,0.0783018,18,3.74999,0,3.74999
"10,10,10,10",0.001,3000,0.0783018,19,3.53373,0,3.53373
"10,10,10,10",0.001,3000,0.0783018,20,3.31651,0,3.31651
"10,10,10,10",0.001,3000,0.0783018,21,3.10041,0,3.10041
"10,10,10,10",0.001,3000,0.0783018,22,2.88762,0,2.88762
"10,10,10,10",0.001,3000,0.0783018,23,2.68036,0,2.68036
"10,10,10,10",0.001,3000,0.0783018,24,2.48075,0,2.48075
"10,10,10,10",0.001,3000,0.0783018,25,2.29075,0,2.29075
"10,10,10,10",0.001,3000,0.0783018,26,2.11203,0,2.11203
"10,10,10,10",0.001,3000,0.0783018,27,1.94587,0,1.94587
"10,10,10,10",0.001,3000,0.0783018,28,1.79312,0,1.79312
"10,10,10,10",0.001,3000,0.0783018,29,1.65413,0,1.65413
"10,10,10,10",0.001,3000,0.0783018,30,1.52877,0,1.52877
"10,10,10,10",0.001,3000,0.0783018,31,1.4165,0,1.4165
"10,10,10,10",0.001,3000,0.0783018,32,1.3164,0,1.3164
"10,10,10,10",0.001,3000,0.0783018,33,1.22737,0,1.22737
"10,10,10,10",0.001,3000,0.0783018,34,1.14821,0,1.14821
"10,10,10,10",0.001,3000,0.0783018,35,1.07774,0,1.07774
"10,10,10,10",0.001,3000,0.0783018,36,1.01487,0,1.01487
"10,10,10,10",0.001,3000,0.0783018,37,0.958603,0,0.958603
"10,10,10,10",0.001,3000,0.0783018,38,0.908081,0,0.908081
"10,10,10,10",0.001,3000,0.0783018,39,0.862545,0,0.862545
"10,10,10,10",0.001,3000,0.0783018,40,0.821339,0,0.821339
"10,10,10,10",0.001,3000,0.0783018,41,0.783899,0,0.783899
"10,10,10,10",0.001,3000,0.0783018,42,0.74974,0,0.74974
"10,10,10,10",0.001,3000,0.0783018,43,0.718448,0,0.718448
"10,10,10,10",0.001,3000,0.0783018,44,0.689673,0,0.689673
"10,10,10,10",0.001,3000,0.0783018,45,0.663115,0,0.663115
"10,10,10,10",0.001,3000,0.0783018,46,0.638525,0,0.638525
"10,10,10,10",0.001,3000,0.0783018,47,0.615688,0,0.615688
"10,10,10,10",0.001,3000,0.0783018,48,0.594425,0,0.594425
"10,10,10,10",0.001,3000,0.0783018,49,0.574582,0,0.574582
"10,10,10,10",0.001,3000,0.0783018,50,0.556028,0,0.556028
"10,10,10,10",0.001,3000,0.0783018,51,0.538652,0,0.538652
"10,10,10,10",0.001,3000,0.0783018,52,0.522354,0,0.522354
"10,10,10,10",0.001,3000,0.0783018,53,0.507051,0,0.507051
"10,10,10,10",0.001,3000,0.0783018,54,0.492667,0,0.492667
"10,10,10,10",0.001,3000,0.0783018,55,0.479135,0,0.479135
"10,10,10,10",0.001,3000,0.0783018,56,0.466396,0,0.466396
"10,10,10,10",0.001,3000,0.0783018,57,0.454395,0,0.454395
"10,10,10,10",0.001,3000,0.0783018,58,0.443084,0,0.443084
"10,10,10,10",0.001,3000,0.0783018,59,0.432417,0,0.432417
"10,10,10,10",0.001,3000,0.0783018,60,0.422352,0,0.422352
"10,10,10,10",0.001,3000,0.0783018,61,0.412852,0,0.412852
"10,10,10,10",0.001,3000,0.0783018,62,0.40388,0,0.40388
"10,10,10,10",0.001,3000,0.0783018,63,0.395403,0,0.395403
"10,10,10,10",0.001,3000,0.0783018,64,0.387391,0,0.387391
"10,10,10,10",0.001,3000,0.0783018,65,0.379813,0,0.379813
