HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"10,10,10,10",0.0001,3000,0.0783018,1,8.30054,0,8.30054
"10,10,10,10",0.0001,3000,0.0783018,2,8.27163,0,8.27163
"10,10,10,10",0.0001,3000,0.0783018,3,8.251,0,8.251
"10,10,10,10",0.0001,3000,0.0783018,4,8.23404,0,8.23404
"10,10,10,10",0.0001,3000,0.0783018,5,8.21924,0,8.21924
"10,10,10,10",0.0001,3000,0.0783018,6,8.20592,0,8.20592
"10,10,10,10",0.0001,3000,0.0783018,7,8.19369,0,8.19369
"10,10,10,10",0.0001,3000,0.0783018,8,8.1823,0,8.1823
"10,10,10,10",0.0001,3000,0.0783018,9,8.17158,0,8.17158
"10,10,10,10",0.0001,3000,0.0783018,10,8.16142,0,8.16142
"10,10,10,10",0.0001,3000,0.0783018,11,8.15173,0,8.15173
"10,10,10,10",0.0001,3000,0.0783018,12,8.14244,0,8.14244
"10,10,10,10",0.0001,3000,0.0783018,13,8.1335,0,8.1335
"10,10,10,10",0.0001,3000,0.0783018,14,8.12486,0,8.12486
"10,10,10,10",0.0001,3000,0.0783018,15,8.11649,0,8.11649
"10,10,10,10",0.0001,3000,0.0783018,16,8.10837,0,8.10837
"10,10,10,10",0.0001,3000,0.0783018,17,8.10047,0,8.10047
"10,10,10,10",0.0001,3000,0.0783018,18,8.09276,0,8.09276
"10,10,10,10",0.0001,3000,0.0783018,19,8.08523,0,8.08523
"10,10,10,10",0.0001,3000,0.0783018,20,8.07787,0,8.07787
"10,10,10,10",0.0001,3000,0.0783018,21,8.07066,0,8.07066
"10,10,10,10",0.0001,3000,0.0783018,22,8.06359,0,8.06359
"10,10,10,10",0.0001,3000,0.0783018,23,8.05665,0,8.05665
"10,10,10,10",0.0001,3000,0.0783018,24,8.04982,0,8.04982
"10,10,10,10",0.0001,3000,0.0783018,25,8.04311,0,8.04311
"10,10,10,10",0.0001,3000,0.0783018,26,8.0365,0,8.0365
"10,10,10,10",0.0001,3000,0.0783018,27,8.03,0,8.03
"10,10,10,10",0.0001,3000,0.0783018,28,8.02358,0,8.02358
"10,10,10,10",0.0001,3000,0.0783018,29,8.01725,0,8.01725
"10,10,10,10",0.0001,3000,0.0783018,30,8.011,0,8.011
"10,10,10,10",0.0001,3000,0.0783018,31,8.00482,0,8.00482
"10,10,10,10",0.0001,3000,0.0783018,32,7.99872,0,7.99872
"10,10,10,10",0.0001,3000,0.0783018,33,7.99269,0,7.99269
"10,10,10,10",0.0001,3000,0.0783018,34,7.98672,0,7.98672
"10,10,10,10",0.0001,3000,0.0783018,35,7.98082,0,7.98082
"10,10,10,10",0.0001,3000,0.0783018,36,7.97497,0,7.97497
"10,10,10,10",0.0001,3000,0.0783018,37,7.96918,0,7.96918
"10,10,10,10",0.0001,3000,0.0783018,38,7.96344,0,7.96344
"10,10,10,10",0.0001,3000,0.0783018,39,7.95775,0,7.95775
"10,10,10,10",0.0001,3000,0.0783018,40,7.95211,0,7.95211
"10,10,10,10",0.0001,3000,0.0783018,41,7.94652,0,7.94652
"10,10,10,10",0.0001,3000,0.0783018,42,7.94096,0,7.94096
"10,10,10,10",0.0001,3000,0.0783018,43,7.93546,0,7.93546
"10,10,10,10",0.0001,3000,0.0783018,44,7.92999,0,7.92999
"10,10,10,10",0.0001,3000,0.0783018,45,7.92456,0,7.92456
"10,10,10,10",0.0001,3000,0.0783018,46,7.91917,0,7.91917
"10,10,10,10",0.0001,3000,0.0783018,47,7.91381,0,7.91381
"10,10,10,10",0.0001,3000,0.0783018,48,7.90849,0,7.90849
"10,10,10,10",0.0001,3000,0.0783018,49,7.9032,0,7.9032
"10,10,10,10",0.0001,3000,0.0783018,50,7.89794,0,7.89794
"10,10,10,10",0.0001,3000,0.0783018,51,7.89271,0,7.89271
"10,10,10,10",0.0001,3000,0.0783018,52,7.88751,0,7.88751
"10,10,10,10",0.0001,3000,0.0783018,53,7.88233,0,7.88233
"10,10,10,10",0.0001,3000,0.0783018,54,7.87719,0,7.87719
"10,10,10,10",0.0001,3000,0.0783018,55,7.87207,0,7.87207
"10,10,10,10",0.0001,3000,0.0783018,56,7.86697,0,7.86697
"10,10,10,10",0.0001,3000,0.0783018,57,7.8619,0,7.8619
"10,10,10,10",0.0001,3000,0.0783018,58,7.85685,0,7.85685
"10,10,10,10",0.0001,3000,0.0783018,59,7.85182,0,7.85182
"10,10,10,10",0.0001,3000,0.0783018,60,7.84682,0,7.84682
"10,10,10,10",0.0001,3000,0.0783018,61,7.84183,0,7.84183
"10,10,10,10",0.0001,3000,0.0783018,62,7.83686,0,7.83686
"10,10,10,10",0.0001,3000,0.0783018,63,7.83192,0,7.83192
"10,10,10,10",0.0001,3000,0.0783018,64,7.82699,0,7.82699
"10,10,10,10",0.0001,3000,0.0783018,65,7.82208,0,7.82208
"10,10,10,10",0.0001,3000,0.0783018,66,7.81718,0,7.81718
"10,10,10,10",0.0001,3000,0.0783018,67,7.8123,0,7.8123
"10,10,10,10",0.0001,3000,0.0783018,68,7.80744,0,7.80744
"10,10,10,10",0.0001,3000,0.0783018,69,7.80259,0,7.80259
"10,10,10,10",0.0001,3000,0.0783018,70,7.79776,0,7.79776
"10,10,10,10",0.0001,3000,0.0783018,71,7.79294,0,7.79294
"10,10,10,10",0.0001,3000,0.0783018,72,7.78814,0,7.78814
"10,10,10,10",0.0001,3000,0.0783018,73,7.78335,0,7.78335
"10,10,10,10",0.0001,3000,0.0783018,74,7.77857,0,7.77857
"10,10,10,10",0.0001,3000,0.0783018,75,7.7738,0,7.7738
"10,10,10,10",0.0001,3000,0.0783018,76,7.76905,0,7.76905
"10,10,10,10",0.0001,3000,0.0783018,77,7.7643,0,7.7643
"10,10,10,10",0.0001,3000,0.0783018,78,7.75957,0,7.75957
"10,10,10,10",0.0001,3000,0.0783018,79,7.75485,0,7.75485
"10,10,10,10",0.0001,3000,0.0783018,80,7.75013,0,7.75013
"10,10,10,10",0.0001,3000,0.0783018,81,7.74543,0,7.74543
"10,10,10,10",0.0001,3000,0.0783018,82,7.74074,0,7.74074
"10,10,10,10",0.0001,3000,0.0783018,83,7.73605,0,7.73605
"10,10,10,10",0.0001,3000,0.0783018,84,7.73138,0,7.73138
"10,10,10,10",0.0001,3000,0.0783018,85,7.72671,0,7.72671
"10,10,10,10",0.0001,3000,0.0783018,86,7.72205,0,7.72205
"10,10,10,10",0.0001,3000,0.0783018,87,7.7174,0,7.7174
"10,10,10,10",0.0001,3000,0.0783018,88,7.71275,0,7.71275
"10,10,10,10",0.0001,3000,0.0783018,89,7.70811,0,7.70811
"10,10,10,10",0.0001,3000,0.0783018,90,7.70348,0,7.70348
"10,10,10,10",0.0001,3000,0.0783018,91,7.69886,0,7.69886
"10,10,10,10",0.0001,3000,0.0783018,92,7.69424,0,7.69424
"10,10,10,10",0.0001,3000,0.0783018,93,7.68962,0,7.68962
"10,10,10,10",0.0001,3000,0.0783018,94,7.68502,0,7.68502
"10,10,10,10",0.0001,3000,0.0783018,95,7.68041,0,7.68041
"10,10,10,10",0.0001,3000,0.0783018,96,7.67582,0,7.67582
"10,10,10,10",0.0001,3000,0.0783018,97,7.67122,0,7.67122
"10,10,10,10",0.0001,3000,0.0783018,98,7.66664,0,7.66664
"10,10,10,10",0.0001,3000,0.0783018,99,7.66205,0,7.66205
"10,10,10,10",0.0001,3000,0.0783018,100,7.65747,0,7.65747
"10,10,10,10",0.0001,3000,0.0783018,101,7.6529,0,7.6529
"10,10,10,10",0.0001,3000,0.0783018,102,7.64833,0,7.64833
"10,10,10,10",0.0001,3000,0.0783018,103,7.64376,0,7.64376
"10,10,10,10",0.0001,3000,0.0783018,104,7.63919,0,7.63919
"10,10,10,10",0.0001,3000,0.0783018,105,7.63463,0,7.63463
"10,10,10,10",0.0001,3000,0.0783018,106,7.63007,0,7.63007
"10,10,10,10",0.0001,3000,0.0783018,107,7.62551,0,7.62551
"10,10,10,10",0.0001,3000,0.0783018,108,7.62096,0,7.62096
"10,10,10,10",0.0001,3000,0.0783018,109,7.61641,0,7.61641
"10,10,10,10",0.0001,3000,0.0783018,110,7.61186,0,7.61186
"10,10,10,10",0.0001,3000,0.0783018,111,7.60731,0,7.60731
"10,10,10,10",0.0001,3000,0.0783018,112,7.60276,0,7.60276
"10,10,10,10",0.0001,3000,0.0783018,113,7.59822,0,7.59822
"10,10,10,10",0.0001,3000,0.0783018,114,7.59368,0,7.59368
"10,10,10,10",0.0001,3000,0.0783018,115,7.58913,0,7.58913
"10,10,10,10",0.0001,3000,0.0783018,116,7.58459,0,7.58459
"10,10,10,10",0.0001,3000,0.0783018,117,7.58005,0,7.58005
"10,10,10,10",0.0001,3000,0.0783018,118,7.57551,0,7.57551
"10,10,10,10",0.0001,3000,0.0783018,119,7.57097,0,7.57097
"10,10,10,10",0.0001,3000,0.0783018,120,7.56643,0,7.56643
"10,10,10,10",0.0001,3000,0.0783018,121,7.5619,0,7.5619
"10,10,10,10",0.0001,3000,0.0783018,122,7.55736,0,7.55736
"10,10,10,10",0.0001,3000,0.0783018,123,7.55282,0,7.55282
"10,10,10,10",0.0001,3000,0.0783018,124,7.54828,0,7.54828
"10,10,10,10",0.0001,3000,0.0783018,125,7.54374,0,7.54374
"10,10,10,10",0.0001,3000,0.0783018,126,7.5392,0,7.5392
"10,10,10,10",0.0001,3000,0.0783018,127,7.53466,0,7.53466
"10,10,10,10",0.0001,3000,0.0783018,128,7.53012,0,7.53012
"10,10,10,10",0.0001,3000,0.0783018,129,7.52558,0,7.52558
"10,10,10,10",0.0001,3000,0.0783018,130,7.52104,0,7.52104
"10,10,10,10",0.0001,3000,0.0783018,131,7.5165,0,7.5165
"10,10,10,10",0.0001,3000,0.0783018,132,7.51195,0,7.51195
"10,10,10,10",0.0001,3000,0.0783018,133,7.50741,0,7.50741
"10,10,10,10",0.0001,3000,0.0783018,134,7.50286,0,7.50286
"10,10,10,10",0.0001,3000,0.0783018,135,7.49831,0,7.49831
"10,10,10,10",0.0001,3000,0.0783018,136,7.49376,0,7.49376
"10,10,10,10",0.0001,3000,0.0783018,137,7.48921,0,7.48921
"10,10,10,10",0.0001,3000,0.0783018,138,7.48465,0,7.48465
"10,10,10,10",0.0001,3000,0.0783018,139,7.4801,0,7.4801
"10,10,10,10",0.0001,3000,0.0783018,140,7.47554,0,7.47554
"10,10,10,10",0.0001,3000,0.0783018,141,7.47098,0,7.47098
"10,10,10,10",0.0001,3000,0.0783018,142,7.46642,0,7.46642
"10,10,10,10",0.0001,3000,0.0783018,143,7.46185,0,7.46185
"10,10,10,10",0.0001,3000,0.0783018,144,7.45728,0,7.45728
"10,10,10,10",0.0001,3000,0.0783018,145,7.45271,0,7.45271
"10,10,10,10",0.0001,3000,0.0783018,146,7.44814,0,7.44814
"10,10,10,10",0.0001,3000,0.0783018,147,7.44356,0,7.44356
"10,10,10,10",0.0001,3000,0.0783018,148,7.43898,0,7.43898
"10,10,10,10",0.0001,3000,0.0783018,149,7.4344,0,7.4344
"10,10,10,10",0.0001,3000,0.0783018,150,7.42981,0,7.42981
"10,10,10,10",0.0001,3000,0.0783018,151,7.42523,0,7.42523
"10,10,10,10",0.0001,3000,0.0783018,152,7.42063,0,7.42063
"10,10,10,10",0.0001,3000,0.0783018,153,7.41604,0,7.41604
"10,10,10,10",0.0001,3000,0.0783018,154,7.41144,0,7.41144
"10,10,10,10",0.0001,3000,0.0783018,155,7.40684,0,7.40684
"10,10,10,10",0.0001,3000,0.0783018,156,7.40223,0,7.40223
"10,10,10,10",0.0001,3000,0.0783018,157,7.39762,0,7.39762
"10,10,10,10",0.0001,3000,0.0783018,158,7.393,0,7.393
"10,10,10,10",0.0001,3000,0.0783018,159,7.38839,0,7.38839
"10,10,10,10",0.0001,3000,0.0783018,160,7.38376,0,7.38376
"10,10,10,10",0.0001,3000,0.0783018,161,7.37914,0,7.37914
"10,10,10,10",0.0001,3000,0.0783018,162,7.37451,0,7.37451
"10,10,10,10",0.0001,3000,0.0783018,163,7.36987,0,7.36987
"10,10,10,10",0.0001,3000,0.0783018,164,7.36523,0,7.36523
"10,10,10,10",0.0001,3000,0.0783018,165,7.36059,0,7.36059
"10,10,10,10",0.0001,3000,0.0783018,166,7.35594,0,7.35594
"10,10,10,10",0.0001,3000,0.0783018,167,7.35129,0,7.35129
"10,10,10,10",0.0001,3000,0.0783018,168,7.34663,0,7.34663
"10,10,10,10",0.0001,3000,0.0783018,169,7.34197,0,7.34197
"10,10,10,10",0.0001,3000,0.0783018,170,7.3373,0,7.3373
"10,10,10,10",0.0001,3000,0.0783018,171,7.33263,0,7.33263
"10,10,10,10",0.0001,3000,0.0783018,172,7.32795,0,7.32795
"10,10,10,10",0.0001,3000,0.0783018,173,7.32326,0,7.32326
"10,10,10,10",0.0001,3000,0.0783018,174,7.31858,0,7.31858
"10,10,10,10",0.0001,3000,0.0783018,175,7.31388,0,7.31388
"10,10,10,10",0.0001,3000,0.0783018,176,7.30918,0,7.30918
"10,10,10,10",0.0001,3000,0.0783018,177,7.30448,0,7.30448
"10,10,10,10",0.0001,3000,0.0783018,178,7.29977,0,7.29977
"10,10,10,10",0.0001,3000,0.0783018,179,7.29506,0,7.29506
"10,10,10,10",0.0001,3000,0.0783018,180,7.29034,0,7.29034
"10,10,10,10",0.0001,3000,0.0783018,181,7.28561,0,7.28561
"10,10,10,10",0.0001,3000,0.0783018,182,7.28088,0,7.28088
"10,10,10,10",0.0001,3000,0.0783018,183,7.27614,0,7.27614
"10,10,10,10",0.0001,3000,0.0783018,184,7.27139,0,7.27139
