HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"30,30,30,30,30,30,30",0.001,3000,0.0783018,1,7.76405,0,7.76405
"30,30,30,30,30,30,30",0.001,3000,0.0783018,2,7.35723,0,7.35723
"30,30,30,30,30,30,30",0.001,3000,0.0783018,3,6.99984,0,6.99984
"30,30,30,30,30,30,30",0.001,3000,0.0783018,4,6.58085,0,6.58085
"30,30,30,30,30,30,30",0.001,3000,0.0783018,5,5.99145,0,5.99145
"30,30,30,30,30,30,30",0.001,3000,0.0783018,6,5.07623,0,5.07623
"30,30,30,30,30,30,30",0.001,3000,0.0783018,7,3.72518,0,3.72518
"30,30,30,30,30,30,30",0.001,3000,0.0783018,8,2.37235,0,2.37235
"30,30,30,30,30,30,30",0.001,3000,0.0783018,9,1.78316,0,1.78316
"30,30,30,30,30,30,30",0.001,3000,0.0783018,10,1.48244,0,1.48244
"30,30,30,30,30,30,30",0.001,3000,0.0783018,11,1.29454,0,1.29454
"30,30,30,30,30,30,30",0.001,3000,0.0783018,12,1.34442,0,1.34442
"30,30,30,30,30,30,30",0.001,3000,0.0783018,13,0.855837,0,0.855837
"30,30,30,30,30,30,30",0.001,3000,0.0783018,14,0.748679,0,0.748679
"30,30,30,30,30,30,30",0.001,3000,0.0783018,15,0.578936,0,0.578936
"30,30,30,30,30,30,30",0.001,3000,0.0783018,16,0.516631,0,0.516631
"30,30,30,30,30,30,30",0.001,3000,0.0783018,17,0.429539,0,0.429539
"30,30,30,30,30,30,30",0.001,3000,0.0783018,18,0.395818,0,0.395818
"30,30,30,30,30,30,30",0.001,3000,0.0783018,19,0.349251,0,0.349251
"30,30,30,30,30,30,30",0.001,3000,0.0783018,20,0.327443,0,0.327443
"30,30,30,30,30,30,30",0.001,3000,0.0783018,21,0.300562,0,0.300562
"30,30,30,30,30,30,30",0.001,3000,0.0783018,22,0.28474,0,0.28474
"30,30,30,30,30,30,30",0.001,3000,0.0783018,23,0.26765,0,0.26765
"30,30,30,30,30,30,30",0.001,3000,0.0783018,24,0.255498,0,0.255498
"30,30,30,30,30,30,30",0.001,3000,0.0783018,25,0.24342,0,0.24342
"30,30,30,30,30,30,30",0.001,3000,0.0783018,26,0.233668,0,0.233668
"30,30,30,30,30,30,30",0.001,3000,0.0783018,27,0.224321,0,0.224321
"30,30,30,30,30,30,30",0.001,3000,0.0783018,28,0.216183,0,0.216183
"30,30,30,30,30,30,30",0.001,3000,0.0783018,29,0.208463,0,0.208463
