HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,1,7.33159,0,7.33159
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,2,7.30247,0,7.30247
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,3,7.2818,0,7.2818
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,4,7.2648,0,7.2648
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,5,7.24997,0,7.24997
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,6,7.2366,0,7.2366
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,7,7.2243,0,7.2243
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,8,7.21282,0,7.21282
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,9,7.202,0,7.202
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,10,7.19171,0,7.19171
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,11,7.18186,0,7.18186
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,12,7.1724,0,7.1724
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,13,7.16325,0,7.16325
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,14,7.15439,0,7.15439
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,15,7.14578,0,7.14578
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,16,7.13738,0,7.13738
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,17,7.12918,0,7.12918
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,18,7.12115,0,7.12115
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,19,7.11327,0,7.11327
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,20,7.10554,0,7.10554
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,21,7.09794,0,7.09794
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,22,7.09045,0,7.09045
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,23,7.08306,0,7.08306
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,24,7.07577,0,7.07577
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,25,7.06857,0,7.06857
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,26,7.06145,0,7.06145
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,27,7.0544,0,7.0544
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,28,7.04741,0,7.04741
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,29,7.04049,0,7.04049
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,30,7.03362,0,7.03362
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,31,7.02681,0,7.02681
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,32,7.02003,0,7.02003
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,33,7.0133,0,7.0133
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,34,7.0066,0,7.0066
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,35,6.99994,0,6.99994
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,36,6.99331,0,6.99331
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,37,6.9867,0,6.9867
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,38,6.98011,0,6.98011
"30,30,30,30,30,30,30",0.0001,3000,0.0783018,39,6.97354,0,6.97354
