HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"30,30,30,30,30,30",0.0001,3000,0.0783018,107,5.76577,0.00541496,5.77118
"30,30,30,30,30,30",0.0001,3000,0.0783018,108,5.72899,0.00587594,5.73487
"30,30,30,30,30,30",0.0001,3000,0.0783018,109,5.69139,0.00637346,5.69776
"30,30,30,30,30,30",0.0001,3000,0.0783018,110,5.65295,0.00691003,5.65986
"30,30,30,30,30,30",0.0001,3000,0.0783018,111,5.61368,0.0074883,5.62116
"30,30,30,30,30,30",0.0001,3000,0.0783018,112,5.57355,0.00811108,5.58166
"30,30,30,30,30,30",0.0001,3000,0.0783018,113,5.53256,0.00878129,5.54135
"30,30,30,30,30,30",0.0001,3000,0.0783018,114,5.49072,0.00950201,5.50022
"30,30,30,30,30,30",0.0001,3000,0.0783018,115,5.448,0.0102764,5.45828
"30,30,30,30,30,30",0.0001,3000,0.0783018,116,5.40442,0.0111079,5.41553
"30,30,30,30,30,30",0.0001,3000,0.0783018,117,5.35996,0.012,5.37196
"30,30,30,30,30,30",0.0001,3000,0.0783018,118,5.31463,0.0129563,5.32759
"30,30,30,30,30,30",0.0001,3000,0.0783018,119,5.26843,0.0139805,5.28241
"30,30,30,30,30,30",0.0001,3000,0.0783018,120,5.22136,0.0150766,5.23644
"30,30,30,30,30,30",0.0001,3000,0.0783018,121,5.17343,0.0162486,5.18968
"30,30,30,30,30,30",0.0001,3000,0.0783018,122,5.12464,0.0175007,5.14214
"30,30,30,30,30,30",0.0001,3000,0.0783018,123,5.07501,0.0188369,5.09384
"30,30,30,30,30,30",0.0001,3000,0.0783018,124,5.02453,0.0202618,5.04479
"30,30,30,30,30,30",0.0001,3000,0.0783018,125,4.97323,0.0217795,4.99501
"30,30,30,30,30,30",0.0001,3000,0.0783018,126,4.92112,0.0233947,4.94451
"30,30,30,30,30,30",0.0001,3000,0.0783018,127,4.86821,0.0251116,4.89332
"30,30,30,30,30,30",0.0001,3000,0.0783018,128,4.81453,0.0269348,4.84146
"30,30,30,30,30,30",0.0001,3000,0.0783018,129,4.76008,0.0288688,4.78895
"30,30,30,30,30,30",0.0001,3000,0.0783018,130,4.70491,0.0309178,4.73582
"30,30,30,30,30,30",0.0001,3000,0.0783018,131,4.64902,0.0330863,4.68211
"30,30,30,30,30,30",0.0001,3000,0.0783018,132,4.59245,0.0353783,4.62783
"30,30,30,30,30,30",0.0001,3000,0.0783018,133,4.53522,0.0377979,4.57302
"30,30,30,30,30,30",0.0001,3000,0.0783018,134,4.47738,0.0403489,4.51772
"30,30,30,30,30,30",0.0001,3000,0.0783018,135,4.41894,0.0430351,4.46197
"30,30,30,30,30,30",0.0001,3000,0.0783018,136,4.35994,0.0458597,4.4058
"30,30,30,30,30,30",0.0001,3000,0.0783018,137,4.30042,0.0488259,4.34925
"30,30,30,30,30,30",0.0001,3000,0.0783018,138,4.24042,0.0519365,4.29236
"30,30,30,30,30,30",0.0001,3000,0.0783018,139,4.17998,0.055194,4.23517
"30,30,30,30,30,30",0.0001,3000,0.0783018,140,4.11913,0.0586005,4.17773
"30,30,30,30,30,30",0.0001,3000,0.0783018,141,4.05793,0.0621577,4.12009
"30,30,30,30,30,30",0.0001,3000,0.0783018,142,3.99641,0.0658669,4.06228
"30,30,30,30,30,30",0.0001,3000,0.0783018,143,3.93463,0.0697292,4.00436
"30,30,30,30,30,30",0.0001,3000,0.0783018,144,3.87262,0.073745,3.94636
"30,30,30,30,30,30",0.0001,3000,0.0783018,145,3.81043,0.0779144,3.88835
"30,30,30,30,30,30",0.0001,3000,0.0783018,146,3.74812,0.0822368,3.83036
"30,30,30,30,30,30",0.0001,3000,0.0783018,147,3.68573,0.0867116,3.77244
"30,30,30,30,30,30",0.0001,3000,0.0783018,148,3.62331,0.0913371,3.71465
"30,30,30,30,30,30",0.0001,3000,0.0783018,149,3.56091,0.0961117,3.65702
"30,30,30,30,30,30",0.0001,3000,0.0783018,150,3.49857,0.101033,3.59961
"30,30,30,30,30,30",0.0001,3000,0.0783018,151,3.43636,0.106098,3.54246
"30,30,30,30,30,30",0.0001,3000,0.0783018,152,3.37431,0.111303,3.48561
"30,30,30,30,30,30",0.0001,3000,0.0783018,153,3.31248,0.116644,3.42913
"30,30,30,30,30,30",0.0001,3000,0.0783018,154,3.25092,0.122117,3.37304
"30,30,30,30,30,30",0.0001,3000,0.0783018,155,3.18968,0.127717,3.3174
"30,30,30,30,30,30",0.0001,3000,0.0783018,156,3.1288,0.133437,3.26224
"30,30,30,30,30,30",0.0001,3000,0.0783018,157,3.06834,0.139273,3.20761
"30,30,30,30,30,30",0.0001,3000,0.0783018,158,3.00833,0.145216,3.15355
"30,30,30,30,30,30",0.0001,3000,0.0783018,159,2.94883,0.15126,3.10009
"30,30,30,30,30,30",0.0001,3000,0.0783018,160,2.88988,0.157397,3.04728
"30,30,30,30,30,30",0.0001,3000,0.0783018,161,2.83152,0.163618,2.99514
"30,30,30,30,30,30",0.0001,3000,0.0783018,162,2.7738,0.169915,2.94372
"30,30,30,30,30,30",0.0001,3000,0.0783018,163,2.71676,0.176278,2.89303
"30,30,30,30,30,30",0.0001,3000,0.0783018,164,2.66042,0.182697,2.84312
