HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"20,20,20,20,20,20",0.0001,3000,0.0783018,1,7.58611,5.06954e-07,7.58611
"20,20,20,20,20,20",0.0001,3000,0.0783018,2,7.55765,4.92363e-07,7.55765
"20,20,20,20,20,20",0.0001,3000,0.0783018,3,7.53747,4.83362e-07,7.53747
"20,20,20,20,20,20",0.0001,3000,0.0783018,4,7.52088,4.77108e-07,7.52088
"20,20,20,20,20,20",0.0001,3000,0.0783018,5,7.50642,4.72495e-07,7.50642
"20,20,20,20,20,20",0.0001,3000,0.0783018,6,7.49339,4.68819e-07,7.49339
"20,20,20,20,20,20",0.0001,3000,0.0783018,7,7.4814,4.65594e-07,7.4814
"20,20,20,20,20,20",0.0001,3000,0.0783018,8,7.47022,4.62531e-07,7.47022
"20,20,20,20,20,20",0.0001,3000,0.0783018,9,7.45969,4.5949e-07,7.45969
"20,20,20,20,20,20",0.0001,3000,0.0783018,10,7.44968,4.56417e-07,7.44968
"20,20,20,20,20,20",0.0001,3000,0.0783018,11,7.44013,4.53303e-07,7.44013
"20,20,20,20,20,20",0.0001,3000,0.0783018,12,7.43096,4.50165e-07,7.43096
"20,20,20,20,20,20",0.0001,3000,0.0783018,13,7.42211,4.47028e-07,7.42211
"20,20,20,20,20,20",0.0001,3000,0.0783018,14,7.41356,4.43917e-07,7.41356
"20,20,20,20,20,20",0.0001,3000,0.0783018,15,7.40527,4.40849e-07,7.40527
"20,20,20,20,20,20",0.0001,3000,0.0783018,16,7.3972,4.37837e-07,7.3972
"20,20,20,20,20,20",0.0001,3000,0.0783018,17,7.38934,4.3489e-07,7.38934
"20,20,20,20,20,20",0.0001,3000,0.0783018,18,7.38167,4.32016e-07,7.38167
"20,20,20,20,20,20",0.0001,3000,0.0783018,19,7.37416,4.29221e-07,7.37416
"20,20,20,20,20,20",0.0001,3000,0.0783018,20,7.36681,4.26514e-07,7.36681
"20,20,20,20,20,20",0.0001,3000,0.0783018,21,7.3596,4.23902e-07,7.3596
"20,20,20,20,20,20",0.0001,3000,0.0783018,22,7.35252,4.21397e-07,7.35252
"20,20,20,20,20,20",0.0001,3000,0.0783018,23,7.34556,4.19008e-07,7.34556
"20,20,20,20,20,20",0.0001,3000,0.0783018,24,7.3387,4.1675e-07,7.3387
"20,20,20,20,20,20",0.0001,3000,0.0783018,25,7.33195,4.14635e-07,7.33195
"20,20,20,20,20,20",0.0001,3000,0.0783018,26,7.32529,4.12677e-07,7.3253
"20,20,20,20,20,20",0.0001,3000,0.0783018,27,7.31873,4.1089e-07,7.31873
"20,20,20,20,20,20",0.0001,3000,0.0783018,28,7.31224,4.0929e-07,7.31224
"20,20,20,20,20,20",0.0001,3000,0.0783018,29,7.30583,4.07891e-07,7.30583
"20,20,20,20,20,20",0.0001,3000,0.0783018,30,7.29949,4.06708e-07,7.29949
"20,20,20,20,20,20",0.0001,3000,0.0783018,31,7.29322,4.05757e-07,7.29322
"20,20,20,20,20,20",0.0001,3000,0.0783018,32,7.28701,4.05052e-07,7.28701
"20,20,20,20,20,20",0.0001,3000,0.0783018,33,7.28085,4.0461e-07,7.28085
"20,20,20,20,20,20",0.0001,3000,0.0783018,34,7.27476,4.04447e-07,7.27476
"20,20,20,20,20,20",0.0001,3000,0.0783018,35,7.26871,4.0458e-07,7.26871
"20,20,20,20,20,20",0.0001,3000,0.0783018,36,7.26272,4.05024e-07,7.26272
"20,20,20,20,20,20",0.0001,3000,0.0783018,37,7.25677,4.05798e-07,7.25677
"20,20,20,20,20,20",0.0001,3000,0.0783018,38,7.25086,4.0692e-07,7.25086
"20,20,20,20,20,20",0.0001,3000,0.0783018,39,7.24499,4.08409e-07,7.24499
"20,20,20,20,20,20",0.0001,3000,0.0783018,40,7.23917,4.10285e-07,7.23917
"20,20,20,20,20,20",0.0001,3000,0.0783018,41,7.23337,4.12568e-07,7.23337
"20,20,20,20,20,20",0.0001,3000,0.0783018,42,7.22761,4.1528e-07,7.22762
"20,20,20,20,20,20",0.0001,3000,0.0783018,43,7.22189,4.18444e-07,7.22189
"20,20,20,20,20,20",0.0001,3000,0.0783018,44,7.21619,4.22084e-07,7.21619
"20,20,20,20,20,20",0.0001,3000,0.0783018,45,7.21053,4.26224e-07,7.21053
"20,20,20,20,20,20",0.0001,3000,0.0783018,46,7.20488,4.30891e-07,7.20489
"20,20,20,20,20,20",0.0001,3000,0.0783018,47,7.19927,4.36112e-07,7.19927
"20,20,20,20,20,20",0.0001,3000,0.0783018,48,7.19368,4.41916e-07,7.19368
"20,20,20,20,20,20",0.0001,3000,0.0783018,49,7.18811,4.48332e-07,7.18811
"20,20,20,20,20,20",0.0001,3000,0.0783018,50,7.18256,4.55393e-07,7.18256
"20,20,20,20,20,20",0.0001,3000,0.0783018,51,7.17703,4.6313e-07,7.17703
"20,20,20,20,20,20",0.0001,3000,0.0783018,52,7.17152,4.71579e-07,7.17152
"20,20,20,20,20,20",0.0001,3000,0.0783018,53,7.16603,4.80775e-07,7.16603
"20,20,20,20,20,20",0.0001,3000,0.0783018,54,7.16055,4.90757e-07,7.16055
"20,20,20,20,20,20",0.0001,3000,0.0783018,55,7.15509,5.01564e-07,7.15509
"20,20,20,20,20,20",0.0001,3000,0.0783018,56,7.14964,5.13237e-07,7.14965
"20,20,20,20,20,20",0.0001,3000,0.0783018,57,7.14421,5.25821e-07,7.14421
"20,20,20,20,20,20",0.0001,3000,0.0783018,58,7.13879,5.39361e-07,7.13879
"20,20,20,20,20,20",0.0001,3000,0.0783018,59,7.13338,5.53906e-07,7.13338
"20,20,20,20,20,20",0.0001,3000,0.0783018,60,7.12798,5.69505e-07,7.12798
"20,20,20,20,20,20",0.0001,3000,0.0783018,61,7.12259,5.86213e-07,7.12259
"20,20,20,20,20,20",0.0001,3000,0.0783018,62,7.11721,6.04086e-07,7.11721
"20,20,20,20,20,20",0.0001,3000,0.0783018,63,7.11183,6.23182e-07,7.11183
"20,20,20,20,20,20",0.0001,3000,0.0783018,64,7.10646,6.43563e-07,7.10646
"20,20,20,20,20,20",0.0001,3000,0.0783018,65,7.1011,6.65296e-07,7.1011
"20,20,20,20,20,20",0.0001,3000,0.0783018,66,7.09575,6.88449e-07,7.09575
