HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"20,20,20,20,20,20,20",0.001,3000,0.0783018,1,8.92633,1.68692e-08,8.92633
"20,20,20,20,20,20,20",0.001,3000,0.0783018,2,8.54239,2.81847e-08,8.54239
"20,20,20,20,20,20,20",0.001,3000,0.0783018,3,8.23052,6.31366e-08,8.23052
"20,20,20,20,20,20,20",0.001,3000,0.0783018,4,7.92425,2.24623e-07,7.92425
"20,20,20,20,20,20,20",0.001,3000,0.0783018,5,7.59129,9.90394e-07,7.59129
"20,20,20,20,20,20,20",0.001,3000,0.0783018,6,7.19763,4.81666e-06,7.19763
"20,20,20,20,20,20,20",0.001,3000,0.0783018,7,6.68972,2.28283e-05,6.68975
"20,20,20,20,20,20,20",0.001,3000,0.0783018,8,5.9858,9.81812e-05,5.9859
"20,20,20,20,20,20,20",0.001,3000,0.0783018,9,4.98455,0.000395197,4.98495
"20,20,20,20,20,20,20",0.001,3000,0.0783018,10,3.6106,0.00157893,3.61218
"20,20,20,20,20,20,20",0.001,3000,0.0783018,11,2.03499,0.0067778,2.04177
"20,20,20,20,20,20,20",0.001,3000,0.0783018,12,1.14772,0.021593,1.16931
"20,20,20,20,20,20,20",0.001,3000,0.0783018,13,0.843667,0.0364767,0.880144
"20,20,20,20,20,20,20",0.001,3000,0.0783018,14,0.685622,0.0502795,0.735901
"20,20,20,20,20,20,20",0.001,3000,0.0783018,15,0.605774,0.0561472,0.661921
"20,20,20,20,20,20,20",0.001,3000,0.0783018,16,0.544813,0.0715938,0.616407
"20,20,20,20,20,20,20",0.001,3000,0.0783018,17,0.530634,0.0606106,0.591244
"20,20,20,20,20,20,20",0.001,3000,0.0783018,18,0.488967,0.0788618,0.567829
"20,20,20,20,20,20,20",0.001,3000,0.0783018,19,0.500382,0.0575206,0.557903
"20,20,20,20,20,20,20",0.001,3000,0.0783018,20,0.459127,0.0773601,0.536487
"20,20,20,20,20,20,20",0.001,3000,0.0783018,21,0.477603,0.0528946,0.530498
