HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"30,30,30,30",0.001,3000,0.0783018,1,7.64044,0.000271534,7.64072
"30,30,30,30",0.001,3000,0.0783018,2,7.1718,9.0932e-05,7.17189
"30,30,30,30",0.001,3000,0.0783018,3,6.78516,0.000145919,6.78531
"30,30,30,30",0.001,3000,0.0783018,4,6.33984,0.000547951,6.34039
"30,30,30,30",0.001,3000,0.0783018,5,5.78648,0.00228194,5.78876
"30,30,30,30",0.001,3000,0.0783018,6,5.09607,0.00727361,5.10335
"30,30,30,30",0.001,3000,0.0783018,7,4.27279,0.0196483,4.29243
"30,30,30,30",0.001,3000,0.0783018,8,3.38499,0.0415968,3.42659
"30,30,30,30",0.001,3000,0.0783018,9,2.55634,0.0791433,2.63548
"30,30,30,30",0.001,3000,0.0783018,10,1.9276,0.105006,2.0326
"30,30,30,30",0.001,3000,0.0783018,11,1.46382,0.137635,1.60146
"30,30,30,30",0.001,3000,0.0783018,12,1.18408,0.0832134,1.2673
"30,30,30,30",0.001,3000,0.0783018,13,0.91078,0.0852924,0.996072
"30,30,30,30",0.001,3000,0.0783018,14,0.741333,0.0451326,0.786465
"30,30,30,30",0.001,3000,0.0783018,15,0.600246,0.0323318,0.632577
"30,30,30,30",0.001,3000,0.0783018,16,0.506919,0.0191609,0.526079
"30,30,30,30",0.001,3000,0.0783018,17,0.436997,0.0161376,0.453134
"30,30,30,30",0.001,3000,0.0783018,18,0.385963,0.014305,0.400269
"30,30,30,30",0.001,3000,0.0783018,19,0.345708,0.0135329,0.359241
"30,30,30,30",0.001,3000,0.0783018,20,0.312711,0.0133614,0.326072
"30,30,30,30",0.001,3000,0.0783018,21,0.285787,0.0128867,0.298673
"30,30,30,30",0.001,3000,0.0783018,22,0.262731,0.0130346,0.275766
"30,30,30,30",0.001,3000,0.0783018,23,0.243894,0.0125372,0.256431
"30,30,30,30",0.001,3000,0.0783018,24,0.227346,0.012618,0.239964
"30,30,30,30",0.001,3000,0.0783018,25,0.213794,0.011997,0.225792
"30,30,30,30",0.001,3000,0.0783018,26,0.201528,0.0119322,0.21346
"30,30,30,30",0.001,3000,0.0783018,27,0.191396,0.0112143,0.202611
"30,30,30,30",0.001,3000,0.0783018,28,0.181916,0.0110476,0.192963
"30,30,30,30",0.001,3000,0.0783018,29,0.174006,0.0102994,0.184305
"30,30,30,30",0.001,3000,0.0783018,30,0.166372,0.0101002,0.176473
"30,30,30,30",0.001,3000,0.0783018,31,0.159962,0.00937755,0.16934
"30,30,30,30",0.001,3000,0.0783018,32,0.15361,0.00919714,0.162808
"30,30,30,30",0.001,3000,0.0783018,33,0.148271,0.00852889,0.156799
"30,30,30,30",0.001,3000,0.0783018,34,0.142859,0.00839297,0.151252
"30,30,30,30",0.001,3000,0.0783018,35,0.138329,0.00778547,0.146114
"30,30,30,30",0.001,3000,0.0783018,36,0.133642,0.00770118,0.141343
"30,30,30,30",0.001,3000,0.0783018,37,0.129754,0.00714841,0.136903
"30,30,30,30",0.001,3000,0.0783018,38,0.125649,0.00711333,0.132762
"30,30,30,30",0.001,3000,0.0783018,39,0.12229,0.00660482,0.128895
"30,30,30,30",0.001,3000,0.0783018,40,0.118664,0.00661299,0.125277
"30,30,30,30",0.001,3000,0.0783018,41,0.115752,0.00613829,0.12189
"30,30,30,30",0.001,3000,0.0783018,42,0.112531,0.00618319,0.118714
"30,30,30,30",0.001,3000,0.0783018,43,0.11,0.0057337,0.115734
"30,30,30,30",0.001,3000,0.0783018,44,0.107126,0.00580947,0.112935
"30,30,30,30",0.001,3000,0.0783018,45,0.104926,0.00537878,0.110305
"30,30,30,30",0.001,3000,0.0783018,46,0.10235,0.00548055,0.107831
"30,30,30,30",0.001,3000,0.0783018,47,0.100439,0.00506413,0.105503
"30,30,30,30",0.001,3000,0.0783018,48,0.0981235,0.00518802,0.103312
